Date,Start,Max,Min,End,HammerC,Hammer Score,DojiC,Doji Score,Engulf Score,SMA14,UpperBB,LowerBB,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,CCI Score,CCI Grad,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Alert_Green,Alert_Red,Hammer_0,Hammer_Green Hammer,Hammer_Red Hammer,Doji_0,Doji_Green Doji,Doji_Red Doji,Green Engulf_0,Green Engulf_Green Engulf,Green Engulf_Red Engulf,BB Decision_0,BB Decision_Above,BB Decision_Below,Cci Over_0,Cci Over_Below,Cci Over_Over,FailureMode_Fail,FailureMode_Pass
2006-01-09,1.9035400000000002,1.9069049999999999,1.8956549999999999,1.9053400000000003,0.16159008800000002,0,0.16,0,0,1.8919700000000002,1.9060599999999999,1.87788,-2,1.9026299999999998,1.89222,0.00562,123.55582179999999,0,-38.84,-12.1,0.0,0.0,2e-05,0.0,0.2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
2006-03-09,1.9053400000000003,1.90745,1.90525,1.90655,0.692307692,0,0.55,0,0,1.8934900000000001,1.90865,1.8783299999999998,-2,1.90642,1.89342,0.006529999999999999,132.70172150000002,0,9.15,12.3,0.0,0.0,0.0,0.00123,12.3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2006-04-09,1.90655,1.9081,1.9030200000000002,1.9053200000000001,0.827338129,0,0.242125984,0,0,1.8952,1.90999,1.88041,0,1.9054799999999998,1.8951,0.0068,101.7876478,0,-30.91,-116.2,-0.01162,0.0,0.0,0.0,-116.2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-05-09,1.9053200000000001,1.90582,1.8915099999999998,1.8937,0.18069306899999998,0,0.812019567,0,-1,1.896,1.9094,1.8826,0,1.8970099999999999,1.8961700000000001,0.006,9.304971294,0,-92.48,82.0,0.0,0.0,0.0,0.0082,82.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-06-09,1.8937,1.89575,1.8793799999999998,1.8855,0.597073171,0,0.50091631,0,-1,1.8956099999999998,1.9097099999999998,1.8815,0,1.88688,1.89588,0.00629,-95.46596,0,-104.77,102.0,0.0,0.0,0.0,0.0102,102.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-07-09,1.8855,1.88704,1.8707799999999999,1.8753,0.38500851799999997,0,0.627306273,0,-1,1.8947599999999998,1.91136,1.8781599999999998,2,1.8777099999999998,1.8950599999999997,0.0071200000000000005,-162.51045469999997,2,-67.04,-100.6,-0.008,0.0,0.0,0.0,-80.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2006-08-09,1.8753,1.87555,1.8629200000000001,1.8652400000000002,0.225024248,0,0.7965162309999999,0,-1,1.8928200000000002,1.91435,1.8712900000000001,2,1.8679,1.8932799999999999,0.00893,-189.37607580000002,2,-26.87,20.6,0.0,0.00206,0.0,0.0,20.6,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
2006-10-09,1.8652400000000002,1.86755,1.86425,1.8673,0.081967213,0,0.624242424,0,0,1.8913799999999998,1.9159,1.86687,0,1.86637,1.89156,0.01089,-154.2990294,2,35.08,-6.1,0.0059,0.0,0.0,0.0,59.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
2006-11-09,1.8673,1.8706599999999998,1.8603299999999998,1.8666900000000002,1.6020151130000002,0,0.059051307000000004,-1,0,1.8899299999999999,1.91697,1.8628900000000002,2,1.86589,1.8900400000000002,0.012629999999999999,-127.5175379,0,26.78,65.1,0.0,0.006509999999999999,0.0,0.0,65.1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
2006-12-09,1.8666900000000002,1.8772900000000001,1.86608,1.8732,0.5744382020000001,0,0.58073149,0,1,1.8889599999999998,1.91707,1.86085,0,1.8721900000000002,1.8889799999999999,0.01385,-80.82461226,0,46.69,45.5,0.0,0.00455,0.0,0.0,45.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-09-13,1.8732,1.8781,1.87115,1.87775,0.053030303,0,0.654676259,0,1,1.88773,1.9161299999999999,1.8593400000000002,0,1.8756700000000002,1.8877,0.014469999999999998,-55.43718791,0,25.39,81.0,0.0,0.0081,0.0,0.0,81.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-09-14,1.87775,1.8919,1.87585,1.88585,0.605,0,0.5046728970000001,0,1,1.8868099999999999,1.91468,1.85895,0,1.8845299999999998,1.8868,0.013909999999999999,-10.87161225,0,44.57,-46.6,-0.0078,0.0,0.0,0.0,-78.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-09-15,1.88585,1.88812,1.8756,1.8811900000000001,0.806637807,0,0.372204473,0,0,1.8851799999999999,1.91175,1.8586099999999999,0,1.8816400000000002,1.8853099999999998,0.01294,-18.93212728,0,-8.06,-31.4,0.00061,0.0,0.0,0.0,6.1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-09-17,1.8811900000000001,1.87942,1.87655,1.87805,1.094890511,0,1.094076655,0,0,1.88336,1.9084299999999998,1.85828,0,1.87801,1.88345,0.01175,-30.8954858,0,-11.96,37.5,0.0,0.00375,0.0,0.0,37.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-09-18,1.87805,1.884155,1.87362,1.8818,0.287897311,0,0.35595633600000004,0,1,1.8816700000000002,1.90422,1.85913,0,1.8798599999999999,1.88182,0.01017,-12.88898179,0,18.01,-4.5,-0.00045,0.0,0.0,0.0,-4.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-09-19,1.8818,1.88873,1.87732,1.88135,0.546070461,0,0.039439089,-1,0,1.8798700000000002,1.89871,1.8610400000000002,0,1.88247,1.88011,0.008190000000000001,19.15472793,0,32.04,-72.0,0.0,0.0,-0.0072,0.0,-72.0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2006-09-20,1.88135,1.89295,1.88035,1.88855,0.5365853660000001,0,0.571428571,0,0,1.87868,1.89343,1.86392,0,1.8872799999999998,1.8788099999999999,0.00685,82.39777156,0,63.24,142.5,0.0,0.01425,0.0,0.0,142.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-09-21,1.88855,1.90325,1.8882,1.9028,0.030821917999999997,0,0.946843854,0,1,1.87933,1.89661,1.8620400000000001,-2,1.89808,1.8788900000000002,0.0069299999999999995,184.6605845,-2,102.26,26.0,0.0,0.0,0.0,0.0026,26.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2006-09-22,1.9028,1.906335,1.89942,1.9002,0.127139364,0,0.375994215,0,0,1.88038,1.90005,1.8607,0,1.90199,1.8799700000000001,0.008020000000000001,182.90851899999998,-2,-1.75,-10.0,0.0,0.0,-0.001,0.0,-10.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2006-09-24,1.9002,1.9018,1.89955,1.9012,0.363636364,0,0.444444444,0,0,1.8822299999999998,1.90392,1.86053,-2,1.90085,1.88162,0.00935,137.03439730000002,0,-45.87,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2006-09-25,1.9012,1.9073799999999999,1.89828,1.9012,0.472491909,0,0.0,-1,0,1.8848,1.9063700000000001,1.86322,0,1.90229,1.88408,0.01008,120.442301,0,-16.59,55.5,0.0,0.0,0.0,0.00555,55.5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2006-09-26,1.9012,1.90285,1.893215,1.89565,0.338194444,0,0.576024909,0,-1,1.8868200000000002,1.90704,1.8666,0,1.89724,1.88628,0.01,73.00518094,0,-47.44,57.5,0.0,0.0,0.0,0.00575,57.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-09-27,1.89565,1.8961,1.88535,1.8899,0.733870968,0,0.534883721,0,-1,1.88848,1.9060400000000002,1.8709200000000001,0,1.89045,1.8880400000000002,0.00895,17.96085703,0,-55.04,146.4,0.0,0.0,0.0,0.01464,146.4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-09-28,1.8899,1.89153,1.87252,1.87526,0.168408113,0,0.770120989,0,-1,1.88863,1.90579,1.87146,0,1.8797700000000002,1.88858,0.008490000000000001,-69.19353223,0,-87.15,29.4,0.0,0.0,0.0,0.00294,29.4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-09-29,1.87526,1.8779,1.8634,1.87232,1.598566308,0,0.20275862100000003,0,-1,1.8882400000000001,1.9063599999999998,1.87012,0,1.8712099999999998,1.8882599999999998,0.008759999999999999,-129.77537759999998,0,-60.58,-0.8,0.0,0.0,-8e-05,0.0,-0.8,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2006-01-10,1.87232,1.8764,1.8705,1.8724,2.105263158,1,0.013559322,1,0,1.8872799999999998,1.9068200000000002,1.86773,0,1.8731,1.8874400000000002,0.00946,-101.0775844,0,28.7,141.0,0.0,0.0141,0.0,0.0,141.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2006-02-10,1.8724,1.88768,1.86778,1.8865,0.063034188,0,0.708542714,0,1,1.88766,1.90697,1.8683400000000001,0,1.88065,1.88737,0.00952,-47.0587745,0,54.02,-2.0,-0.0002,0.0,0.0,0.0,-2.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-03-10,1.8865,1.8898099999999998,1.88555,1.8863,0.21367521399999997,0,0.046948357,-1,0,1.88825,1.90698,1.8695099999999998,0,1.8872200000000001,1.8880299999999999,0.00896,-6.045566107999999,0,41.01,-3.0,0.0,0.0,-0.0003,0.0,-3.0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2006-04-10,1.8863,1.88852,1.8786200000000002,1.8866,0.240601504,0,0.03030303,1,0,1.8885900000000002,1.9070799999999999,1.8701,0,1.88458,1.88837,0.00867,-29.1456077,0,-23.1,-78.5,-0.015969999999999998,0.0,0.0,0.0,-159.7,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2006-05-10,1.8866,1.8872200000000001,1.87513,1.87875,0.427390791,0,0.64929694,0,0,1.8884,1.9071599999999997,1.8696400000000002,0,1.88037,1.88822,0.0088,-59.51434537,0,-30.37,-81.2,-0.00812,0.0,0.0,0.0,-81.2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-06-10,1.87875,1.8881700000000001,1.86736,1.87063,0.186431015,0,0.39019702100000003,0,-1,1.8871200000000001,1.9076099999999998,1.86664,0,1.8753900000000001,1.88737,0.00952,-83.87148227,0,-24.36,4.4,0.0,0.0,0.0,0.00044,4.4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-08-10,1.87063,1.87045,1.86895,1.8701900000000002,4.769230769,-1,0.29333333300000003,0,0,1.8847900000000002,1.9050799999999999,1.8645,0,1.8698599999999999,1.88535,0.0097,-106.4564312,0,-22.58,36.4,0.0,0.0,0.0,0.00364,36.4,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-09-10,1.8701900000000002,1.8713,1.86359,1.86655,0.623157895,0,0.47211413700000004,0,-1,1.8823900000000002,1.9027599999999998,1.86202,0,1.86715,1.88287,0.00935,-112.1097332,0,-5.65,128.0,0.0,0.0,0.0,0.0128,128.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-10-10,1.86655,1.87043,1.8528,1.85375,0.056954436,0,0.726035167,0,-1,1.879,1.90104,1.85696,2,1.8589900000000001,1.87988,0.00909,-153.07145569999997,2,-40.96,9.4,0.0,0.0009400000000000001,0.0,0.0,9.4,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
2006-11-10,1.85375,1.85896,1.85172,1.8546900000000002,1.437710438,0,0.129834254,0,0,1.87568,1.89742,1.8539400000000001,0,1.85512,1.87651,0.00925,-154.1662912,2,-1.09,43.2,0.0,0.00432,0.0,0.0,43.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2006-12-10,1.8546900000000002,1.8614,1.8536299999999999,1.8590099999999998,0.44423791799999995,0,0.555984556,0,1,1.87306,1.8936099999999998,1.8525099999999999,0,1.85801,1.8737099999999998,0.00893,-117.18497179999999,0,36.98,-31.6,-0.00481,0.0,0.0,0.0,-48.1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-10-13,1.8590099999999998,1.8641900000000002,1.85345,1.85585,0.287769784,0,0.29422718800000003,0,0,1.87063,1.89078,1.85047,0,1.8578299999999999,1.8713799999999998,0.00878,-102.8659253,0,14.32,-16.5,0.00556,0.0,0.0,0.0,55.6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-10-15,1.85585,1.8562,1.8542,1.8542,0.0,0,0.825,0,0,1.8691200000000001,1.8904900000000002,1.8477599999999998,0,1.85487,1.8696,0.00937,-104.7765253,0,-1.91,72.1,0.0,0.007209999999999999,0.0,0.0,72.1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-10-16,1.8542,1.8647799999999999,1.8523,1.8614099999999998,0.369923161,0,0.577724359,0,1,1.86835,1.8899299999999999,1.84676,0,1.8595,1.8687599999999998,0.00998,-61.88817307,0,42.89,85.7,0.0,0.00857,0.0,0.0,85.7,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-10-17,1.8614099999999998,1.8736,1.86085,1.86998,0.39649507100000003,0,0.672156863,0,1,1.86817,1.88968,1.84667,0,1.8681400000000001,1.86841,0.00966,-1.812032969,0,60.08,-24.3,0.00727,0.0,0.0,0.0,72.7,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-10-18,1.86998,1.8740700000000001,1.86637,1.86755,0.180981595,0,0.31558441600000003,0,0,1.8668200000000001,1.88628,1.84735,0,1.86933,1.8676,0.00882,13.10430508,0,14.92,97.0,0.0,0.0097,0.0,0.0,97.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-10-19,1.86755,1.87985,1.8665200000000002,1.87725,0.242311277,0,0.72768192,0,1,1.86617,1.88392,1.84843,0,1.87454,1.8666900000000002,0.00798,65.60951268,0,52.51,61.5,0.0,0.00615,0.0,0.0,61.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-10-20,1.87725,1.8860599999999998,1.8756099999999998,1.8834,0.341463415,0,0.588516746,0,1,1.8659400000000002,1.8828799999999999,1.8490099999999998,0,1.88169,1.8664900000000002,0.0078,129.9890083,0,64.38,-9.0,-0.01085,0.0,0.0,0.0,-108.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-10-22,1.8834,1.88375,1.882125,1.8825,0.3,0,0.553846154,0,0,1.86621,1.88388,1.84854,0,1.8827900000000002,1.8666599999999998,0.00795,135.3494929,0,5.36,-99.5,-0.00995,0.0,0.0,0.0,-99.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-10-23,1.8825,1.8831,1.86873,1.87255,0.362085308,0,0.692414753,0,-1,1.86635,1.88415,1.84855,0,1.8747900000000002,1.8666200000000002,0.007909999999999999,68.91912229,0,-66.43,0.5,0.0,0.0,0.0,5e-05,0.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-10-24,1.87255,1.87685,1.8673400000000002,1.8725,1.186206897,0,0.005257624,0,0,1.86651,1.8844599999999998,1.84857,0,1.8722299999999998,1.8667799999999999,0.00806,45.06540101,0,-23.85,62.5,0.0,0.00625,0.0,0.0,62.5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2006-10-25,1.8725,1.879975,1.8725,1.87875,0.196,0,0.836120401,0,1,1.86739,1.88621,1.8485599999999998,0,1.8770799999999999,1.86749,0.00866,73.73088541,0,28.67,107.1,0.0,0.010709999999999999,0.0,0.0,107.1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-10-26,1.87875,1.8925,1.8785,1.88946,0.277372263,0,0.765,0,1,1.8699400000000002,1.8900099999999997,1.8498599999999998,-2,1.8868200000000002,1.86948,0.00908,127.2838503,0,53.55,-85.9,0.0,0.0,-0.0069900000000000006,0.0,-69.9,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2006-10-27,1.88946,1.9003900000000002,1.8871200000000001,1.89805,0.21408966100000001,0,0.647324793,0,1,1.87303,1.89542,1.85065,-2,1.8951900000000002,1.8723400000000001,0.0095,160.3201658,-2,33.04,16.0,0.0,0.0,0.0,0.0016,16.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2006-10-29,1.89805,1.8975799999999998,1.89555,1.89645,0.796460177,0,0.78817734,0,0,1.8757099999999998,1.89936,1.8520599999999998,0,1.8965299999999998,1.8750900000000001,0.00993,143.86020190000002,0,-16.46,32.5,0.0,0.00325,0.0,0.0,32.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-10-30,1.89645,1.9043599999999998,1.8956,1.8997,1.136585366,0,0.37100456600000004,0,1,1.87884,1.9027,1.8549799999999999,-2,1.89989,1.8781,0.010620000000000001,136.8276254,0,-7.03,-83.0,0.0,0.0,-0.0076,0.0,-76.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2006-10-31,1.8997,1.90985,1.8958700000000002,1.9080000000000001,0.15251442699999998,0,0.593705293,0,1,1.88268,1.90672,1.85864,-2,1.90457,1.88165,0.01085,140.888206,0,4.06,7.0,0.0,0.0,0.0,0.0007,7.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2006-01-11,1.9080000000000001,1.913675,1.90555,1.9073,0.27450980399999997,0,0.08615384599999999,-1,0,1.8859599999999999,1.9100099999999998,1.86191,0,1.90884,1.88517,0.01154,136.7072754,0,-4.18,-7.5,0.0,0.0,-0.00075,0.0,-7.5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2006-02-11,1.9073,1.91084,1.90347,1.90805,0.609170306,0,0.10176390800000001,1,0,1.88868,1.91335,1.86401,0,1.90745,1.88798,0.01208,107.4354846,0,-29.27,-68.4,-0.006840000000000001,0.0,0.0,0.0,-68.4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2006-03-11,1.90805,1.91165,1.89765,1.9012099999999998,0.34099616899999996,0,0.488571429,0,-1,1.8910799999999999,1.91395,1.86822,0,1.9035,1.89042,0.011859999999999999,73.53416517,0,-33.9,-5.9,0.0,0.0,-0.00059,0.0,-5.9,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2006-05-11,1.9012099999999998,1.90235,1.90065,1.9018,0.47826087,0,0.347058824,0,0,1.89284,1.9150900000000002,1.8705900000000002,0,1.9016,1.8923599999999998,0.01125,54.79789961,0,-18.74,-36.5,-0.00365,0.0,0.0,0.0,-36.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-06-11,1.9018,1.9029,1.89494,1.89815,0.6757894740000001,0,0.45854271399999996,0,-1,1.89389,1.9157400000000002,1.8720400000000001,0,1.8986599999999998,1.89357,0.01059,32.08061186,0,-22.72,-74.0,0.0,0.0,-0.0074,0.0,-74.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2006-07-11,1.89815,1.91225,1.89819,1.90555,0.9103260870000001,0,0.526315789,0,1,1.8955400000000002,1.9172200000000001,1.8738599999999999,0,1.90533,1.8951799999999999,0.00997,67.88663235,0,35.81,-5.5,-0.00055,0.0,0.0,0.0,-5.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-08-11,1.90555,1.90975,1.9008,1.905,0.8842105259999999,0,0.06145251400000001,-1,0,1.8978599999999999,1.9165900000000002,1.8791200000000001,0,1.9051799999999999,1.89735,0.008409999999999999,62.07659462,0,-5.81,-16.3,0.0,0.0,-0.0016300000000000002,0.0,-16.3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2006-09-11,1.905,1.90845,1.89755,1.9066299999999998,0.20044052899999998,0,0.149541284,0,0,1.90029,1.9144700000000001,1.88612,0,1.90421,1.89963,0.00627,48.67192148,0,-13.4,42.2,0.0,0.004220000000000001,0.0,0.0,42.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-10-11,1.9066299999999998,1.91793,1.9063,1.91085,1.556043956,0,0.36285468600000004,0,1,1.9025900000000002,1.9127,1.89248,0,1.9116900000000001,1.9021099999999997,0.00485,131.8069281,0,83.14,7.5,0.0,0.00075,0.0,0.0,7.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-12-11,1.91085,1.912825,1.91045,1.9116,1.065217391,0,0.31578947399999996,0,0,1.9041700000000001,1.91271,1.89562,0,1.91163,1.90388,0.00398,129.62210579999999,0,-2.18,-66.2,-0.00662,0.0,0.0,0.0,-66.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2006-11-13,1.9116,1.91535,1.89983,1.90498,0.49662487899999996,0,0.42654639200000005,0,-1,1.9046599999999998,1.91265,1.89668,0,1.90672,1.9047,0.0034200000000000003,39.35955447,0,-90.26,90.1,0.0,0.0,0.0,0.009009999999999999,90.1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2006-11-14,1.90498,1.905045,1.89245,1.8959700000000002,0.387878788,0,0.7153632390000001,0,-1,1.9046299999999998,1.9127299999999998,1.8965299999999998,2,1.89782,1.9047900000000002,0.0033299999999999996,-139.6653907,0,-179.02,-69.5,-0.00777,0.0,0.0,0.0,-77.7,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2006-11-15,1.8959700000000002,1.897055,1.88382,1.8890200000000001,0.647168637,0,0.525122781,0,-1,1.9038700000000002,1.91457,1.89316,2,1.8899700000000001,1.90408,0.00412,-228.23949219999997,2,-88.57,-8.2,0.00548,0.0,0.0,0.0,54.8,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2006-11-16,1.8890200000000001,1.893175,1.8851900000000001,1.8882,0.605025126,0,0.10269254900000001,0,0,1.90245,1.91513,1.8897700000000002,2,1.8888599999999998,1.9029599999999998,0.00541,-173.6803259,2,54.56,63.0,0.0,0.0063,0.0,0.0,63.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
2006-11-17,1.8882,1.8966900000000002,1.8835099999999998,1.8945,0.19927206600000003,0,0.477996965,0,1,1.9015400000000002,1.9144700000000001,1.8886,0,1.89157,1.90173,0.00599,-113.1837926,0,60.5,-2.0,0.00268,0.0,0.0,0.0,26.8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2006-11-19,1.8945,1.8954,1.894095,1.8943,0.18636363600000003,0,0.153256705,0,0,1.90055,1.91346,1.88765,0,1.8946,1.9008099999999999,0.0062,-66.80696633,0,46.38,28.8,0.0,0.00288,0.0,0.0,28.8,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-11-20,1.8943,1.89877,1.8932900000000001,1.8971799999999999,0.40874036,0,0.525547445,0,1,1.9002700000000001,1.91326,1.8872799999999998,0,1.89641,1.9003,0.00632,-41.03327243,0,25.77,19.5,0.0,0.00195,0.0,0.0,19.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-11-21,1.8971799999999999,1.90058,1.896225,1.89913,0.499139415,0,0.447761194,0,1,1.90008,1.91305,1.8871,0,1.89865,1.90009,0.00632,-15.27599003,0,25.76,151.8,0.0,0.01518,0.0,0.0,151.8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2006-11-22,1.89913,1.916655,1.89898,1.91431,0.152968037,0,0.85884017,0,1,1.90123,1.91573,1.88673,-2,1.90998,1.9009,0.00692,87.48774236,0,102.76,-14.4,0.0,0.0,-0.01794,0.0,-179.4,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2006-11-23,1.91431,1.91687,1.91303,1.91575,0.41176470600000004,0,0.375,0,0,1.9019599999999999,1.91786,1.8860599999999998,-2,1.9152200000000001,1.9016099999999998,0.00763,118.97677659999998,0,31.49,-165.0,0.0,0.0,-0.0237,0.0,-237.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
2006-11-24,1.91575,1.93527,1.9147049999999999,1.93225,0.172128812,0,0.802334063,0,1,1.9039099999999998,1.92514,1.88267,-2,1.9274099999999998,1.9031900000000002,0.00921,175.2056576,-2,56.23,-72.0,0.0,0.0,-0.0061,0.0,-61.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2006-11-26,1.93225,1.94605,1.9379099999999998,1.93945,4.285714286,1,0.884520885,0,1,1.90625,1.93315,1.87935,-2,1.94114,1.90583,0.01185,198.6003683,-2,23.39,11.0,0.0,0.0,0.0,0.0011,11.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2006-11-27,1.93945,1.94118,1.9306400000000001,1.93835,2.724381625,-1,0.104364326,-1,0,1.90821,1.93895,1.87748,0,1.93672,1.90762,0.01377,140.92799069999998,0,-57.67,-146.4,0.0,0.0,-0.00755,0.0,-75.5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2006-11-28,1.93835,1.95412,1.936875,1.9529900000000002,0.070121005,0,0.8489417220000001,0,1,1.91117,1.94829,1.87405,-2,1.9480000000000002,1.91022,0.01677,150.1759809,-2,9.25,70.9,0.0,0.0,0.0,0.007090000000000001,70.9,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2006-11-29,1.9529900000000002,1.954575,1.9434799999999999,1.9459,0.27896253600000004,0,0.639026589,0,0,1.91409,1.95435,1.8738400000000002,0,1.94799,1.91317,0.01964,118.1986703,0,-31.98,203.3,0.0,0.02033,0.0,0.0,203.3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2006-11-30,1.9459,1.96995,1.944855,1.96623,0.174035088,0,0.810121538,0,1,1.9191099999999999,1.96485,1.87337,-2,1.96035,1.91763,0.02226,127.93506609999999,0,9.74,-146.6,0.0,0.0,-0.01551,0.0,-155.1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2006-01-12,1.96623,1.9847,1.96353,1.98089,0.219470046,0,0.692489372,0,1,1.92567,1.97692,1.8744299999999998,-2,1.9763700000000002,1.9238,0.024480000000000002,143.1776695,0,15.24,-8.5,0.0,0.0,0.00033999999999999997,0.0,3.4,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2006-03-12,1.98089,1.98385,1.9765,1.98174,0.402671756,0,0.115646259,0,0,1.9323599999999999,1.98606,1.87865,-2,1.9807,1.9303599999999999,0.02553,131.4342558,0,-11.74,11.9,0.0,0.0,0.0,0.00119,11.9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
