Date,Start,Max,Min,End,Volume,R1,S1,R2,S2,R3,S3,TypPr,SMA15,EMA15,SMA30,EMA30,StDev15,UppB15,LowB15,StDev30,UppB30,LowB30,MDev15,CCI15,Grad15,ROC15,MDev30,CCI30,Y1NexD,Y2SkpD,Y3Skp3D
1994.02.23,1.479,1.482,1.4733,1.4791,1731,1.48296,1.47426,1.48683,1.46943,1.49166,1.46556,1.47813,1.47598,1.47914,1.48644,1.48256,0.008,1.49147,1.4605,0.012,1.51059,1.46229,0.00578,24.79,15.73,-10.13,0.01071,13.38,1,0,0
1994.02.24,1.4785,1.4895,1.4717,1.4847,2941,1.49224,1.47444,1.49977,1.46417,1.51004,1.45664,1.48197,1.47544,1.4795,1.48589,1.48252,0.007,1.48938,1.46149,0.012,1.50967,1.46211,0.00549,79.33,54.54,38.8,0.01045,41.65,1,0,0
1994.02.25,1.484,1.4943,1.478,1.4886,2801,1.49594,1.47964,1.50327,1.47067,1.51224,1.46334,1.48697,1.47571,1.48043,1.48569,1.48282,0.007,1.49037,1.46105,0.012,1.50932,1.46205,0.00563,133.22,53.89,-0.64,0.01025,73.21,0,0,0
1994.02.28,1.4885,1.4905,1.4825,1.4858,1331,1.49004,1.48204,1.49427,1.47827,1.49804,1.47404,1.48627,1.47606,1.48116,1.48549,1.48305,0.008,1.49143,1.46068,0.012,1.509,1.46198,0.00582,117.04,-16.18,-70.07,0.01005,67.72,1,0,0
1994.03.01,1.4847,1.494,1.4826,1.4891,1841,1.49454,1.48314,1.49997,1.47717,1.50594,1.47174,1.48857,1.47706,1.48209,1.48525,1.48342,0.008,1.49356,1.46056,0.012,1.50848,1.46202,0.00609,125.91,8.87,25.05,0.00981,78.19,1,0,0
1994.03.02,1.4875,1.5005,1.4844,1.4967,2301,1.50334,1.48724,1.50997,1.47777,1.51944,1.47114,1.49387,1.47911,1.48356,1.48522,1.48411,0.008,1.49582,1.46239,0.012,1.50841,1.46203,0.00603,163.08,37.17,28.3,0.00979,100.56,0,0,1
1994.03.03,1.4965,1.4997,1.4905,1.4964,1831,1.50056,1.49136,1.50473,1.48633,1.50976,1.48216,1.49553,1.48142,1.48506,1.48522,1.48487,0.008,1.49692,1.46593,0.012,1.5084,1.46204,0.00595,158.1,-4.98,-42.15,0.00978,96.16,0,1,0
1994.03.04,1.4955,1.4965,1.487,1.4901,1361,1.4954,1.4859,1.5007,1.4817,1.5049,1.4764,1.4912,1.48329,1.48582,1.48507,1.4853,0.006,1.49605,1.47053,0.011,1.50805,1.4621,0.00569,92.71,-65.39,-60.4,0.00963,54.71,0,1,0
1994.03.07,1.489,1.4933,1.4855,1.4901,1451,1.49376,1.48596,1.49743,1.48183,1.50156,1.47816,1.48963,1.48391,1.4863,1.48495,1.48558,0.007,1.49694,1.47088,0.011,1.50777,1.46212,0.00595,64.07,-28.64,36.74,0.00951,40.12,0,0,0
1994.03.08,1.4893,1.4913,1.485,1.4895,1241,1.4922,1.4859,1.4949,1.4823,1.4985,1.4796,1.4886,1.48472,1.48659,1.48475,1.48579,0.006,1.49729,1.47215,0.011,1.50734,1.46215,0.00571,45.24,-18.83,9.82,0.00931,27.77,1,0,0
1994.03.09,1.4887,1.498,1.487,1.4976,1311,1.5014,1.4904,1.5052,1.4832,1.5124,1.4794,1.4942,1.48591,1.48754,1.48473,1.48635,0.006,1.49847,1.47334,0.011,1.50729,1.46217,0.00555,99.53,54.28,73.11,0.00929,59.5,1,0,1
1994.03.10,1.4968,1.506,1.496,1.5032,1361,1.50746,1.49746,1.51173,1.49173,1.51746,1.48746,1.50173,1.4875,1.48931,1.48466,1.48737,0.007,1.50155,1.47345,0.011,1.50702,1.46231,0.00578,164.23,64.71,10.42,0.00923,102.84,0,1,1
1994.03.11,1.503,1.5052,1.495,1.5001,1751,1.5052,1.495,1.5103,1.4899,1.5154,1.4848,1.5001,1.48877,1.49066,1.48468,1.48822,0.007,1.50367,1.47388,0.011,1.50708,1.46228,0.00598,126.26,-37.97,-102.67,0.00924,81.71,0,1,1
1994.03.14,1.5003,1.5011,1.4926,1.4967,1341,1.501,1.4925,1.5053,1.4883,1.5095,1.484,1.4968,1.49011,1.49143,1.48448,1.48879,0.007,1.50401,1.47621,0.011,1.50631,1.46264,0.00569,78.41,-47.86,-9.89,0.00904,49.34,0,1,1
1994.03.15,1.4958,1.4975,1.4886,1.4907,1271,1.49594,1.48704,1.50117,1.48337,1.50484,1.47814,1.49227,1.49106,1.49153,1.48412,1.48902,0.006,1.5034,1.47871,0.01,1.50509,1.46316,0.00497,16.25,-62.15,-14.29,0.00869,9.3,1,1,1
1994.03.16,1.4902,1.496,1.4845,1.4943,1891,1.4987,1.4872,1.5031,1.4801,1.5102,1.4757,1.4916,1.49195,1.49154,1.48397,1.4892,0.005,1.50219,1.48172,0.01,1.50464,1.4633,0.00411,-5.73,-21.99,40.17,0.00853,-2.76,0,0,1
1994.03.17,1.4933,1.5005,1.4912,1.4936,1831,1.499,1.4897,1.5044,1.4858,1.5083,1.4804,1.4951,1.49283,1.49199,1.48413,1.48959,0.004,1.50165,1.48401,0.01,1.50507,1.46319,0.00367,41.25,46.98,68.96,0.0087,17.41,0,1,0
1994.03.18,1.493,1.496,1.4854,1.4911,1931,1.49626,1.48566,1.50143,1.48023,1.50686,1.47506,1.49083,1.49309,1.49184,1.4844,1.48967,0.004,1.50142,1.48476,0.011,1.50547,1.46333,0.00343,-43.79,-85.04,-132.02,0.00886,-16.96,0,1,0
