Date,Start,Max,Min,End,Alert,HammerC,Hammer,Hammer Score,DojiC,Doji,Doji Score,Green Engulf,Engulf Score,SMA14,UpperBB,LowerBB,BB Decision,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,Cci Over,CCI Score,CCI Grad,Man Pred Cal,Man Pred,Final,Combine,Combine Accuracy,Final Cover,Final Cacc,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Just RNN,ManRNN,ManRNN Cover2,Sum JustRNN,Acc Just RNN,Acc ManRNN,Acc ManRNN C2,FailureMode
30/03/2005,1.8752,1.8849,1.8743,1.8795,Green,1.038461538,0,0,0.405660377,0,0,Green Engulf,1,1.89199,1.93384,1.85014,0,0,1.87957,1.89268,0.02137,-40.91196019,0,0,27.21,1,Increase,Increase,1,0.4988,1,0.7479,81,0,0.0081,0,0,81,81,162,162,-5438.1,0.487,0.4978,0.5658,Pass
31/03/2005,1.8795,1.8918,1.8754,1.8876,Green,0.344262295,0,0,0.493902439,0,0,Green Engulf,1,1.89018,1.93072,1.84964,0,0,1.88493,1.89042,0.01957,-18.69294221,0,0,22.22,1,Increase,Increase,0,0.4987,0,0.7479,-54,-0.0094,0,0,0,-94,-54,-108,-188,-5519.1,0.4869,0.4976,0.5657,Fail
01/04/2005,1.8876,1.89785,1.8762,1.8822,Red,0.383386581,0,0,0.249422633,0,0,0,0,1.88698,1.92319,1.85076,0,0,1.88542,1.88777,0.01671,-9.377226735,0,0,9.32,0,Maintain,Increase,0,0.4988,0,0.748,-40,-0.0053,0,0,0,-53,-40,-40,-53,-5465.1,0.487,0.4978,0.5658,Fail
03/04/2005,1.8822,1.8808,1.8778,1.8782,Red,0.153846154,0,0,1.333333333,0,0,0,0,1.88363,1.91456,1.8527,0,0,1.87893,1.88458,0.01358,-27.69708504,0,0,-18.32,0,Maintain,Increase,0,0.4989,0,0.7482,-13,-0.0013,0,0,0,-13,-13,-13,-13,-5425.1,0.4871,0.4979,0.566,Fail
04/04/2005,1.8782,1.8808,1.871,1.8769,Red,1.512820513,0,0,0.132653061,0,0,Red Engulf,-1,1.88041,1.9048,1.85603,0,0,1.87623,1.88147,0.01078,-32.37590219,0,0,-4.68,-1,Decrease,Decrease,0,0.499,0,0.7483,-29,0,0,-0.0029,0,-29,29,-29,-29,-5412.1,0.4872,0.498,0.5661,Pass
05/04/2005,1.8769,1.8818,1.872,1.8798,Green,0.256410256,0,0,0.295918367,0,0,0,0,1.87756,1.89203,1.86309,0,0,1.87787,1.87848,0.00725,-5.672360929,0,0,26.7,0,Maintain,Increase,0,0.4991,1,0.7485,-5,-0.0005,0,0,0,-5,-5,-5,-5,-5441.1,0.4871,0.4981,0.5662,Fail
06/04/2005,1.8798,1.8849,1.8744,1.8793,Red,0.875,0,0,0.047619048,Red Doji,-1,0,0,1.87639,1.88776,1.86501,0,0,1.87953,1.87677,0.00545,33.84346305,0,0,39.52,-1,Decrease,Decrease,1,0.4993,1,0.7484,96.5,0,0,0,0.00965,96.5,-96.5,96.5,96.5,-5436.1,0.4872,0.4982,0.5663,Fail
07/04/2005,1.8793,1.886,1.8683,1.86965,Red,0.082568807,0,0,0.54519774,0,0,Red Engulf,-1,1.87525,1.88605,1.86446,0,0,1.87465,1.87573,0.00463,-15.50068587,0,0,-49.34,-1,Decrease,Decrease,0,0.4991,0,0.7484,-159.5,0,0,-0.01595,0,-159.5,159.5,-159.5,-159.5,-5339.6,0.4873,0.4981,0.5662,Pass
08/04/2005,1.86965,1.8858,1.8673,1.8856,Green,0.010928962,0,0,0.862162162,0,0,0,0,1.87633,1.88784,1.86481,0,0,1.87957,1.87604,0.00482,48.79162254,0,0,64.29,0,Maintain,Increase,0,0.4992,1,0.7486,-26,0.0062,0,0,0,62,-26,-26,62,-5499.1,0.4872,0.4982,0.5663,Fail
10/04/2005,1.8856,1.8855,1.8818,1.883,Red,0.48,0,0,0.702702703,0,0,0,0,1.87738,1.88853,1.86622,0,0,1.88343,1.87701,0.00474,90.36579822,0,0,41.57,0,Maintain,Increase,1,0.4994,1,0.7485,88,0,0.0088,0,0,88,88,88,88,-5473.1,0.4873,0.4983,0.5663,Pass
11/04/2005,1.883,1.8934,1.8815,1.8918,Green,0.155339806,0,0,0.739495798,0,0,Green Engulf,1,1.8789,1.8913,1.8665,Above,-2,1.8889,1.87835,0.00478,147.0383275,0,0,56.67,-1,Decrease,Decrease,1,0.4992,1,0.7484,22,0,0,0,0.0022,22,-22,22,22,-5561.1,0.4872,0.4982,0.5662,Fail
12/04/2005,1.8918,1.898,1.883,1.8896,Red,0.785714286,0,0,0.146666667,0,0,0,0,1.88034,1.89271,1.86797,0,0,1.8902,1.87981,0.00483,143.306828,0,0,-3.73,0,Maintain,Increase,1,0.4991,1,0.7484,42,0,0.0042,0,0,42,42,42,42,-5539.1,0.4873,0.4981,0.5661,Pass
13/04/2005,1.8896,1.8955,1.8874,1.8938,Green,0.265625,0,0,0.518518519,0,0,0,0,1.8823,1.89403,1.87056,Above,-2,1.89223,1.88173,0.00497,141.0644565,0,0,-2.24,-2,Decrease,Decrease,1,0.499,1,0.7483,128.5,0,0,0,0.01285,128.5,-128.5,128.5,128.5,-5581.1,0.4872,0.498,0.566,Fail
14/04/2005,1.8938,1.8942,1.876,1.88095,Red,0.373584906,0,0,0.706043956,0,0,Red Engulf,-1,1.88271,1.89393,1.87149,0,0,1.88372,1.88251,0.00446,17.9781275,0,0,-123.09,-1,Decrease,Decrease,0,0.4989,1,0.7483,-117.5,0,0,-0.01175,0,-117.5,117.5,-117.5,-117.5,-5452.6,0.4873,0.4979,0.5659,Pass
15/04/2005,1.88095,1.8949,1.87715,1.8927,Green,0.1414791,0,0,0.661971831,0,0,0,0,1.88365,1.89564,1.87166,0,0,1.88825,1.88313,0.00457,74.57921222,0,0,56.6,0,Maintain,Increase,1,0.499,1,0.7482,10,0,0.001,0,0,10,10,10,10,-5570.1,0.4872,0.498,0.566,Pass
17/04/2005,1.8927,1.8947,1.8924,1.8937,Green,0.769230769,0,0,0.434782609,0,0,0,0,1.88409,1.89685,1.87132,0,0,1.8936,1.88375,0.00516,127.3511041,0,0,52.77,0,Maintain,Increase,1,0.4989,1,0.7482,66,0,0.0066,0,0,66,66,66,66,-5580.1,0.4871,0.4979,0.5659,Pass
18/04/2005,1.8937,1.9057,1.8886,1.9003,Green,0.461538462,0,0,0.385964912,0,0,Green Engulf,1,1.88538,1.90013,1.87063,Above,-2,1.8982,1.88467,0.0062,145.5644571,0,0,18.21,-1,Decrease,Decrease,0,0.4988,0,0.7481,-165,0,0,-0.01835,0,-183.5,165,-165,-183.5,-5646.1,0.487,0.4977,0.5658,Pass
19/04/2005,1.9003,1.9203,1.9002,1.9168,Green,0.210843373,0,0,0.820895522,0,0,Green Engulf,1,1.88814,1.90837,1.8679,Above,-2,1.91243,1.88706,0.00777,217.644356,Below,-2,72.08,-3,Decrease,Decrease,0,0.4989,1,0.7483,-18.5,0,0,0.0088,0,88,18.5,-18.5,88,-5811.1,0.4869,0.4979,0.5659,Pass
20/04/2005,1.9168,1.9219,1.9099,1.91865,Green,0.371428571,0,0,0.154166667,0,0,0,0,1.89112,1.91493,1.86731,Above,-2,1.91682,1.88996,0.00911,196.6481143,Below,-2,-21,-4,Decrease,Decrease,1,0.499,1,0.7482,106.5,0,0,0,0.01065,106.5,-106.5,106.5,106.5,-5829.6,0.4867,0.498,0.5658,Fail
21/04/2005,1.91865,1.92175,1.9065,1.908,Red,0.109090909,0,0,0.698360656,0,0,Red Engulf,-1,1.89313,1.91742,1.86884,0,0,1.91208,1.8924,0.01016,129.1345172,0,0,-67.51,-1,Decrease,Decrease,0,0.4989,1,0.7482,-64,0,0,-0.0064,0,-64,64,-64,-64,-5723.1,0.4868,0.4979,0.5657,Pass
22/04/2005,1.908,1.9169,1.9056,1.9144,Green,0.284090909,0,0,0.566371681,0,0,0,0,1.89564,1.92074,1.87054,0,0,1.9123,1.89474,0.01116,104.8817778,0,0,-24.25,0,Maintain,Increase,1,0.499,1,0.7481,2,0,0.0002,0,0,2,2,2,2,-5787.1,0.4867,0.498,0.5659,Pass
24/04/2005,1.9144,1.9171,1.9141,1.9146,Green,5,Green Hammer,1,0.066666667,Green Doji,0,0,0,1.89885,1.92173,1.87597,0,0,1.91527,1.89764,0.01161,101.2328312,0,0,-3.65,1,Increase,Increase,0,0.4989,1,0.7481,-34.5,-0.00345,0,0,0,-34.5,-34.5,-69,-69,-5789.1,0.4866,0.4979,0.5658,Fail
25/04/2005,1.9146,1.9155,1.9079,1.91115,Red,0.747126437,0,0,0.453947368,0,0,Red Engulf,-1,1.90068,1.92319,1.87816,0,0,1.91152,1.89993,0.01155,66.8933773,0,0,-34.34,-1,Decrease,Decrease,1,0.499,1,0.748,57,0,0,0,0.0057,57,-57,57,57,-5754.6,0.4867,0.498,0.5659,Fail
26/04/2005,1.91115,1.91325,1.9022,1.90545,Red,0.416666667,0,0,0.515837104,0,0,Red Engulf,-1,1.90228,1.92306,1.8815,0,0,1.90697,1.90161,0.01088,32.85542301,0,0,-34.04,-1,Decrease,Decrease,1,0.4989,1,0.748,5,0,0,0,0.0005,5,-5,5,5,-5697.6,0.4868,0.4978,0.5658,Fail
27/04/2005,1.90545,1.9095,1.899,1.90495,Red,1.307692308,0,0,0.047619048,Red Doji,0,0,0,1.90322,1.92335,1.88309,0,0,1.90448,1.90272,0.01002,11.74273295,0,0,-21.11,0,Maintain,Increase,1,0.4988,1,0.7479,28,0,0.0028,0,0,28,28,28,28,-5692.6,0.4869,0.4977,0.5657,Pass
28/04/2005,1.90495,1.9108,1.9017,1.90775,Green,0.504132231,0,0,0.307692308,0,0,0,0,1.90451,1.92353,1.8855,0,0,1.90675,1.9039,0.00907,20.93417065,0,0,9.19,0,Maintain,Increase,1,0.4987,1,0.7478,10.5,0,0.00105,0,0,10.5,10.5,10.5,10.5,-5720.6,0.4868,0.4976,0.5656,Pass
29/04/2005,1.90775,1.9161,1.9055,1.9088,Green,2.212121212,Green Hammer,1,0.099056604,Green Doji,0,0,0,1.90559,1.9239,1.88727,0,0,1.91013,1.90518,0.00824,40.09912235,0,0,19.16,1,Increase,Increase,0,0.4986,1,0.7478,-43.5,-0.00435,0,0,0,-43.5,-43.5,-87,-87,-5731.1,0.4867,0.4975,0.5655,Fail
01/05/2005,1.9088,1.9076,1.90405,1.90445,Red,0.126984127,0,0,1.225352113,0,0,Red Engulf,-1,1.90726,1.92091,1.89362,0,0,1.90537,1.90673,0.00625,-14.50790367,0,0,-54.61,-1,Decrease,Decrease,1,0.4987,1,0.7477,110,0,0,0,0.011,110,-110,110,110,-5687.6,0.4868,0.4976,0.5656,Fail
02/05/2005,1.90445,1.90655,1.89255,1.89345,Red,0.06870229,0,0,0.785714286,0,0,Red Engulf,-1,1.90732,1.92078,1.89385,Below,2,1.89752,1.90739,0.00555,-118.6266094,0,0,-104.12,1,Increase,Increase,0,0.4986,1,0.7477,-6,0.0072,0,0,0,72,-6,-12,144,-5577.6,0.4869,0.4975,0.5656,Fail
03/05/2005,1.89345,1.8956,1.8887,1.89285,Red,1.509090909,0,0,0.086956522,Red Doji,0,0,0,1.90726,1.92092,1.89359,Below,2,1.89238,1.9073,0.00563,-176.5053877,Over,2,-57.88,4,Increase,Increase,1,0.4987,1,0.7476,78,0,0.0078,0,0,78,78,156,156,-5571.6,0.487,0.4976,0.5655,Pass
04/05/2005,1.89285,1.9035,1.89275,1.90065,Green,0.360759494,0,0,0.725581395,0,0,Green Engulf,1,1.90728,1.92091,1.89365,0,0,1.89897,1.90736,0.00558,-100.2346917,0,0,76.27,1,Increase,Increase,0,0.4986,1,0.7476,-3,-0.0003,0,0,0,-3,-3,-6,-6,-5649.6,0.4869,0.4975,0.5654,Fail
05/05/2005,1.90065,1.9077,1.89975,1.90035,Red,0.081632653,0,0,0.037735849,Red Doji,-1,0,0,1.90611,1.9192,1.89302,0,0,1.9026,1.90665,0.00551,-49.00086345,0,0,51.23,-1,Decrease,Decrease,1,0.4987,1,0.7475,94.5,0,0,0,0.00945,94.5,-94.5,94.5,94.5,-5646.6,0.487,0.4976,0.5655,Fail
06/05/2005,1.90035,1.90265,1.8897,1.8909,Red,0.10212766,0,0,0.72972973,0,0,Red Engulf,-1,1.90413,1.91738,1.89087,Below,2,1.89442,1.90505,0.00571,-124.2377292,0,0,-75.24,1,Increase,Increase,0,0.4986,0,0.7475,-10,-0.0091,0,0,0,-91,-10,-20,-182,-5552.1,0.4871,0.4975,0.5654,Fail
08/05/2005,1.8909,1.8911,1.8892,1.8899,Red,0.583333333,0,0,0.526315789,0,0,0,0,1.90283,1.91745,1.88821,Below,2,1.89007,1.90348,0.00642,-139.3101256,0,0,-15.07,2,Increase,Increase,0,0.4987,1,0.7476,-81,-0.0056,0,0,0,-56,-81,-162,-112,-5542.1,0.4872,0.4976,0.5655,Fail
09/05/2005,1.8899,1.8913,1.8806,1.8818,Red,0.126315789,0,0,0.757009346,0,0,Red Engulf,-1,1.9005,1.91686,1.88415,Below,2,1.88457,1.9015,0.0073,-154.6927678,Over,2,-15.38,3,Increase,Increase,1,0.4988,1,0.7476,25,0,0.0025,0,0,25,25,50,50,-5461.1,0.4873,0.4977,0.5656,Pass
10/05/2005,1.8818,1.8864,1.8764,1.8843,Green,0.265822785,0,0,0.25,0,0,0,0,1.89834,1.91468,1.88199,0,0,1.88237,1.89915,0.00768,-145.6705931,0,0,9.02,0,Maintain,Increase,0,0.4987,0,0.7475,-120,-0.02125,0,0,0,-212.5,-120,-120,-212.5,-5486.1,0.4872,0.4976,0.5655,Fail
11/05/2005,1.8843,1.8912,1.8697,1.8723,Red,0.137566138,0,0,0.558139535,0,0,Red Engulf,-1,1.89556,1.91457,1.87656,Below,2,1.87773,1.89674,0.00841,-150.5963692,Over,2,-4.93,3,Increase,Increase,0,0.4988,0,0.7477,-92.5,-0.0217,0,0,0,-217,-92.5,-185,-434,-5366.1,0.4873,0.4977,0.5657,Fail
12/05/2005,1.8723,1.8737,1.8602,1.86305,Red,0.267605634,0,0,0.685185185,0,0,Red Engulf,-1,1.89254,1.91606,1.86901,Below,2,1.86565,1.89379,0.00999,-187.7118933,Over,2,-37.12,3,Increase,Increase,0,0.4989,0,0.7478,-124.5,-0.01535,0,0,0,-153.5,-124.5,-249,-307,-5273.6,0.4874,0.4978,0.5658,Fail
13/05/2005,1.86305,1.86595,1.8484,1.8506,Red,0.143322476,0,0,0.709401709,0,0,Red Engulf,-1,1.88865,1.91825,1.85906,Below,2,1.85498,1.89025,0.0123,-191.0732714,Over,2,-3.36,3,Increase,Increase,0,0.499,0,0.748,-29,-0.0134,0,0,0,-134,-29,-58,-268,-5149.1,0.4875,0.498,0.5659,Fail
15/05/2005,1.8506,1.851,1.8466,1.8477,Red,0.333333333,0,0,0.659090909,0,0,Red Engulf,-1,1.88436,1.91783,1.8509,Below,2,1.84843,1.88608,0.01468,-170.9633577,Over,2,20.11,3,Increase,Increase,0,0.4991,0,0.7482,-105,-0.0155,0,0,0,-155,-105,-210,-310,-5120.1,0.4876,0.4981,0.566,Fail
16/05/2005,1.8477,1.8495,1.83325,1.8372,Red,0.321138211,0,0,0.646153846,0,0,Red Engulf,-1,1.87925,1.91683,1.84167,Below,2,1.83998,1.88107,0.01694,-161.7020707,Over,2,9.26,3,Increase,Increase,0,0.4992,1,0.7483,-50,0.0019,0,0,0,19,-50,-100,38,-5015.1,0.4877,0.4982,0.5662,Fail
17/05/2005,1.8372,1.8426,1.832,1.8322,Red,0.019230769,0,0,0.471698113,0,0,Red Engulf,-1,1.87409,1.91521,1.83297,Below,2,1.8356,1.87609,0.0194,-139.1400904,0,0,22.56,1,Increase,Increase,1,0.4994,1,0.7483,69,0,0.0069,0,0,69,69,138,138,-4965.1,0.4878,0.4983,0.5661,Pass
18/05/2005,1.8322,1.8412,1.82925,1.8391,Green,0.21319797,0,0,0.577405858,0,0,0,0,1.87021,1.91309,1.82733,0,0,1.83652,1.87173,0.02132,-110.1258283,0,0,29.01,0,Maintain,Increase,0,0.4992,0,0.7482,-44,-0.012,0,0,0,-120,-44,-44,-120,-5034.1,0.4877,0.4982,0.566,Fail
19/05/2005,1.8391,1.8435,1.8322,1.8347,Red,0.284090909,0,0,0.389380531,0,0,0,0,1.86605,1.91028,1.82183,0,0,1.8368,1.86776,0.02234,-92.40252243,0,0,17.72,0,Maintain,Increase,0,0.4994,1,0.7484,-76,-0.0076,0,0,0,-76,-76,-76,-76,-4990.1,0.4878,0.4983,0.5661,Fail
20/05/2005,1.8347,1.8393,1.8235,1.8271,Red,0.295081967,0,0,0.481012658,0,0,Red Engulf,-1,1.8608,1.90485,1.81675,0,0,1.82997,1.86283,0.02251,-97.35018776,0,0,-4.95,-1,Decrease,Decrease,1,0.4995,1,0.7483,20.5,0,0,0,0.00205,20.5,-20.5,20.5,20.5,-4914.1,0.4879,0.4984,0.5662,Fail
22/05/2005,1.8271,1.8264,1.82435,1.82505,Red,0.518518519,0,0,1,0,0,0,0,1.85542,1.89762,1.81322,0,0,1.82527,1.85731,0.02156,-99.07455608,0,0,-1.72,0,Maintain,Increase,1,0.4994,1,0.7483,42.5,0,0.00425,0,0,42.5,42.5,42.5,42.5,-4893.6,0.488,0.4983,0.5661,Pass
23/05/2005,1.82505,1.8316,1.8244,1.8293,Green,0.469387755,0,0,0.590277778,0,0,Green Engulf,1,1.85102,1.89083,1.81121,0,0,1.82843,1.8526,0.01997,-80.67384343,0,0,18.4,1,Increase,Increase,0,0.4992,1,0.7482,-34,0.0031,0,0,0,31,-34,-68,62,-4936.1,0.4879,0.4982,0.566,Fail
24/05/2005,1.8293,1.836,1.8256,1.8259,Red,0.02970297,0,0,0.326923077,0,0,0,0,1.84645,1.88269,1.81021,0,0,1.82917,1.84825,0.01775,-71.66692217,0,0,9.01,0,Maintain,Increase,1,0.4994,1,0.7482,65,0,0.0065,0,0,65,65,65,65,-4902.1,0.488,0.4983,0.5659,Pass
25/05/2005,1.8259,1.8335,1.8249,1.8324,Green,0.146666667,0,0,0.755813953,0,0,0,0,1.84292,1.875,1.81084,0,0,1.83027,1.84437,0.01533,-61.3215012,0,0,10.35,0,Maintain,Increase,0,0.4992,0,0.7481,-115,-0.0115,0,0,0,-115,-115,-115,-115,-4967.1,0.4879,0.4982,0.5658,Fail
26/05/2005,1.8324,1.8326,1.8189,1.8209,Red,0.170940171,0,0,0.839416058,0,0,Red Engulf,-1,1.83839,1.86445,1.81234,0,0,1.82413,1.84021,0.01228,-87.27380161,0,0,-25.95,-1,Decrease,Decrease,0,0.4994,0,0.7483,-34,0,0,-0.0034,0,-34,34,-34,-34,-4852.1,0.488,0.4983,0.566,Pass
27/05/2005,1.8209,1.8274,1.8206,1.8243,Green,0.837837838,0,0,0.5,0,0,0,0,1.83496,1.85547,1.81445,0,0,1.8241,1.83638,0.00916,-89.39821694,0,0,-2.12,0,Maintain,Increase,0,0.4995,1,0.7484,-33,-0.00125,0,0,0,-12.5,-33,-33,-12.5,-4886.1,0.4879,0.4984,0.5661,Fail
29/05/2005,1.8243,1.8246,1.8208,1.821,Red,0.055555556,0,0,0.868421053,0,0,0,0,1.83196,1.8479,1.81602,0,0,1.82213,1.83327,0.00753,-98.62792939,0,0,-9.23,0,Maintain,Increase,1,0.4996,1,0.7484,20.5,0,0.00205,0,0,20.5,20.5,20.5,20.5,-4853.1,0.488,0.4985,0.5662,Pass
30/05/2005,1.821,1.8257,1.81955,1.82305,Green,0.757142857,0,0,0.333333333,0,0,0,0,1.82999,1.84339,1.8166,0,0,1.82277,1.83097,0.00607,-90.09059494,0,0,8.54,0,Maintain,Increase,0,0.4995,1,0.7483,-54.5,-0.00545,0,0,0,-54.5,-54.5,-54.5,-54.5,-4873.6,0.4879,0.4984,0.5661,Fail
31/05/2005,1.82305,1.8257,1.81045,1.8176,Red,0.882716049,0,0,0.357377049,0,0,Red Engulf,-1,1.82784,1.83913,1.81655,0,0,1.81792,1.82879,0.00525,-137.9711459,0,0,-47.88,-1,Decrease,Decrease,1,0.4996,1,0.7483,69,0,0,0,0.0069,69,-69,69,69,-4819.1,0.488,0.4985,0.5662,Fail
01/06/2005,1.8176,1.8226,1.8078,1.8107,Red,0.243697479,0,0,0.466216216,0,0,0,0,1.82595,1.83874,1.81316,Below,2,1.8137,1.82691,0.00548,-160.7008398,Over,2,-22.73,4,Increase,Increase,1,0.4995,1,0.7482,47,0,0.0047,0,0,47,47,94,94,-4750.1,0.4881,0.4984,0.5661,Pass
02/06/2005,1.8107,1.8207,1.8094,1.8154,Green,0.883333333,0,0,0.415929204,0,0,0,0,1.82475,1.838,1.8115,0,0,1.81517,1.82545,0.00549,-124.8838506,0,0,35.82,0,Maintain,Increase,1,0.4994,1,0.7482,2,0,0.0002,0,0,2,2,2,2,-4797.1,0.488,0.4983,0.566,Pass
03/06/2005,1.8154,1.82375,1.8101,1.8156,Green,1.481818182,0,0,0.014652015,Green Doji,0,0,0,1.82307,1.83483,1.81131,0,0,1.81648,1.82402,0.00514,-97.81956215,0,0,27.06,0,Maintain,Increase,0,0.4992,1,0.7481,-21,0.0073,0,0,0,73,-21,-21,73,-4799.1,0.4879,0.4982,0.566,Fail
05/06/2005,1.8156,1.8143,1.8127,1.8135,Red,1,0,0,1.3125,0,0,0,0,1.82156,1.83254,1.81057,0,0,1.8135,1.82236,0.00503,-117.2814485,0,0,-19.46,0,Maintain,Increase,1,0.4994,1,0.7481,94,0,0.0094,0,0,94,94,94,94,-4778.1,0.488,0.4983,0.5659,Pass
06/06/2005,1.8135,1.8248,1.8132,1.8229,Green,0.195876289,0,0,0.810344828,0,0,Green Engulf,1,1.82126,1.83192,1.81059,0,0,1.8203,1.82167,0.0047,-19.365722,0,0,97.92,1,Increase,Increase,1,0.4992,1,0.748,117,0,0.0117,0,0,117,117,234,234,-4872.1,0.4879,0.4982,0.5658,Pass
07/06/2005,1.8229,1.8356,1.8205,1.8346,Green,0.070921986,0,0,0.774834437,0,0,Green Engulf,1,1.82194,1.83419,1.80969,Above,-2,1.83023,1.82202,0.00501,109.298746,0,0,128.66,-1,Decrease,Decrease,1,0.4991,1,0.7479,104,0,0,0,0.0104,104,-104,104,104,-4989.1,0.4878,0.498,0.5657,Fail
08/06/2005,1.8346,1.8403,1.8222,1.8242,Red,0.124223602,0,0,0.574585635,0,0,0,0,1.82158,1.83334,1.80981,0,0,1.8289,1.82205,0.00504,90.59194238,0,0,-18.71,0,Maintain,Increase,0,0.499,1,0.7479,-25,-0.0025,0,0,0,-25,-25,-25,-25,-4885.1,0.4879,0.4979,0.5656,Fail
09/06/2005,1.8242,1.8287,1.8176,1.8217,Red,0.585714286,0,0,0.225225225,0,0,Red Engulf,-1,1.82128,1.83284,1.80971,0,0,1.82267,1.82159,0.00464,15.46432063,0,0,-75.13,-1,Decrease,Decrease,1,0.4991,1,0.7478,92,0,0,0,0.0092,92,-92,92,92,-4860.1,0.488,0.498,0.5657,Fail
10/06/2005,1.8217,1.8264,1.811,1.8125,Red,0.107913669,0,0,0.597402597,0,0,Red Engulf,-1,1.81985,1.83064,1.80907,0,0,1.81663,1.82062,0.00437,-60.71493377,0,0,-76.18,-1,Decrease,Decrease,1,0.499,1,0.7478,5,0,0,0,0.0005,5,-5,5,5,-4768.1,0.4881,0.4979,0.5656,Fail
12/06/2005,1.8125,1.8129,1.8117,1.812,Red,0.333333333,0,0,0.416666667,0,0,0,0,1.81922,1.83058,1.80786,0,0,1.8122,1.81976,0.00468,-107.7862595,0,0,-47.07,0,Maintain,Increase,0,0.4989,1,0.7477,-88,-0.0056,0,0,0,-56,-88,-88,-56,-4763.1,0.4882,0.4978,0.5655,Fail
13/06/2005,1.812,1.8128,1.8002,1.8032,Red,0.3125,0,0,0.698412698,0,0,Red Engulf,-1,1.81771,1.83094,1.80448,Below,2,1.8054,1.81843,0.0052,-166.9019608,Over,2,-59.12,3,Increase,Increase,1,0.499,1,0.7477,32,0,0.0032,0,0,32,32,64,64,-4675.1,0.4883,0.4979,0.5656,Pass
14/06/2005,1.8032,1.8155,1.8031,1.8064,Green,2.757575758,Green Hammer,1,0.258064516,0,0,0,0,1.81667,1.83076,1.80257,0,0,1.80833,1.81744,0.00545,-111.501072,0,0,55.4,1,Increase,Increase,1,0.4989,1,0.7476,150,0,0.015,0,0,150,150,300,300,-4707.1,0.4882,0.4978,0.5655,Pass
15/06/2005,1.8064,1.8249,1.8058,1.8214,Green,0.224358974,0,0,0.785340314,0,0,Green Engulf,1,1.81655,1.83049,1.80261,0,0,1.81737,1.81706,0.00501,4.122216937,0,0,115.62,1,Increase,Increase,0,0.4988,0,0.7476,-7,-0.0007,0,0,0,-7,-7,-14,-14,-4857.1,0.4881,0.4977,0.5654,Fail
16/06/2005,1.8214,1.829,1.8169,1.8207,Red,0.457831325,0,0,0.05785124,Red Doji,-1,0,0,1.81677,1.83084,1.8027,0,0,1.8222,1.81736,0.00536,60.21170742,0,0,56.09,-1,Decrease,Decrease,0,0.4989,1,0.7477,-102,0,0,-0.0051,0,-51,102,-102,-51,-4850.1,0.4882,0.4978,0.5656,Pass
17/06/2005,1.8207,1.83105,1.8192,1.8309,Green,0.012820513,0,0,0.860759494,0,0,Green Engulf,1,1.81821,1.83334,1.80309,Above,-2,1.82705,1.81832,0.00592,98.32462136,0,0,38.11,-1,Decrease,Decrease,1,0.499,1,0.7477,51,0,0,0,0.0051,51,-51,51,51,-4952.1,0.4881,0.4979,0.5657,Fail
19/06/2005,1.8309,1.8263,1.8236,1.8258,Red,4.4,Red Hammer,-1,1.888888889,0,0,0,0,1.81896,1.8344,1.80351,0,0,1.82523,1.81904,0.00619,66.74358974,0,0,-31.58,-1,Decrease,Decrease,1,0.4989,1,0.7476,47,0,0,0,0.0047,47,-47,47,47,-4901.1,0.4882,0.4978,0.5656,Fail
20/06/2005,1.8258,1.8289,1.8207,1.8211,Red,0.051282051,0,0,0.573170732,0,0,Red Engulf,-1,1.81935,1.83473,1.80397,0,0,1.82357,1.81954,0.00626,42.86801065,0,0,-23.88,-1,Decrease,Decrease,0,0.4988,0,0.7476,-78,0,0,-0.0078,0,-78,78,-78,-78,-4854.1,0.4883,0.4977,0.5655,Pass
21/06/2005,1.8211,1.83,1.8167,1.8289,Green,0.090163934,0,0,0.586466165,0,0,0,0,1.82045,1.83613,1.80477,0,0,1.8252,1.82038,0.006,53.54519534,0,0,10.68,0,Maintain,Increase,0,0.4989,0,0.7477,-75,-0.01295,0,0,0,-129.5,-75,-75,-129.5,-4932.1,0.4882,0.4978,0.5656,Fail
22/06/2005,1.8289,1.8332,1.8181,1.8214,Red,0.279661017,0,0,0.496688742,0,0,0,0,1.82034,1.83598,1.8047,0,0,1.82423,1.82066,0.00619,38.47780127,0,0,-15.07,0,Maintain,Increase,0,0.499,0,0.7479,-54.5,-0.00545,0,0,0,-54.5,-54.5,-54.5,-54.5,-4857.1,0.4883,0.4979,0.5657,Fail
23/06/2005,1.8214,1.8233,1.814,1.81595,Red,0.265306122,0,0,0.586021505,0,0,Red Engulf,-1,1.81901,1.83302,1.805,0,0,1.81775,1.81977,0.00585,-23.00067889,0,0,-61.48,-1,Decrease,Decrease,0,0.4991,0,0.748,-85.5,0,0,-0.00855,0,-85.5,85.5,-85.5,-85.5,-4802.6,0.4884,0.498,0.5659,Pass
24/06/2005,1.81595,1.82505,1.81235,1.8245,Green,0.04526749,0,0,0.673228346,0,0,Green Engulf,1,1.81903,1.83307,1.805,0,0,1.82063,1.81918,0.00534,18.19455947,0,0,41.2,1,Increase,Increase,0,0.4992,1,0.7482,-11,0.0033,0,0,0,33,-11,-22,66,-4888.1,0.4883,0.4982,0.566,Fail
